"Iteration","LogProbability","CurrentDecryptedText....current.decryted.text","CorrectText....correct.text"
14292,-180.218266945586,"gxax je ewpx espoyx lxnl","here is some sample text"
14293,-180.218266945586,"gxax jf fwpx fspoyx lxnl","here is some sample text"
14294,-180.218266945586,"gxax jd dwpx dspoyx lxnl","here is some sample text"
14295,-180.218266945586,"gxax jd dwpx dspvyx lxnl","here is some sample text"
14296,-180.218266945586,"gxax pd dwjx dsjvyx lxnl","here is some sample text"
14297,-180.218266945586,"gxax pd dwjx dsjvyx lxul","here is some sample text"
14298,-180.218266945586,"gxax pd dwjx dsjvyx lxul","here is some sample text"
14299,-180.218266945586,"gxax pd dwjx dsjvyx lxul","here is some sample text"
14300,-180.218266945586,"gxax pd dsjx dwjvyx lxul","here is some sample text"
14301,-180.218266945586,"gxjx pd dsax dwavyx lxul","here is some sample text"
14302,-180.218266945586,"grjr pd dsar dwavyr lrul","here is some sample text"
14303,-180.218266945586,"grjr pd dsar dwahyr lrul","here is some sample text"
14304,-180.218266945586,"grjr pd dsar dwahyr lrul","here is some sample text"
14305,-180.218266945586,"geje pd dsae dwahye leul","here is some sample text"
14306,-180.218266945586,"geje pd dsle dwlhye aeua","here is some sample text"
14307,-180.218266945586,"geje pd dsle dwlhye keuk","here is some sample text"
14308,-180.218266945586,"geme pd dsle dwlhye keuk","here is some sample text"
14309,-180.218266945586,"geme pd dsle dwlhye keuk","here is some sample text"
14310,-180.218266945586,"geme pd dswe dlwhye keuk","here is some sample text"
14311,-180.218266945586,"ueme pd dswe dlwhye kegk","here is some sample text"
14312,-180.218266945586,"ueme pd dswe dlwhye kegk","here is some sample text"
14313,-180.218266945586,"ueme pd dswe dlwhye kegk","here is some sample text"
14314,-180.218266945586,"ueme pd dste dlthye kegk","here is some sample text"
14315,-180.218266945586,"ueme pd dste dlthye kegk","here is some sample text"
14316,-180.218266945586,"ueme pd dswe dlwhye kegk","here is some sample text"
14317,-180.218266945586,"eumu pd dswu dlwhyu kugk","here is some sample text"
14318,-180.218266945586,"eumu pd dswu dlwhyu kugk","here is some sample text"
14319,-180.218266945586,"eumu pd dswu dlwhyu kurk","here is some sample text"
14320,-180.218266945586,"eumu pd dswu dlwhyu kurk","here is some sample text"
14321,-180.218266945586,"ewmw pd dsuw dluhyw kwrk","here is some sample text"
14322,-180.218266945586,"ewmw pd dsuw dluhyw kwrk","here is some sample text"
14323,-180.218266945586,"ewmw pg gsuw gluhyw kwrk","here is some sample text"
14324,-180.218266945586,"ewmw pg gsuw gluhyw kwak","here is some sample text"
14325,-156.430371712022,"ewmw ug gspw glphyw kwak","here is some sample text"
14326,-156.430371712022,"ewmw ug gspw glphyw kwak","here is some sample text"
14327,-156.430371712022,"ewmw ug gspw glphyw kwak","here is some sample text"
14328,-156.430371712022,"ewmw ug gspw glpcyw kwak","here is some sample text"
14329,-156.430371712022,"ewmw ug gspw glpcyw kwak","here is some sample text"
14330,-156.430371712022,"ewmw ug gspw glpcyw kwak","here is some sample text"
14331,-156.430371712022,"ewmw ug gpsw glscyw kwak","here is some sample text"
14332,-156.430371712022,"ewmw ug gpsw glsoyw kwak","here is some sample text"
14333,-156.430371712022,"ewmw ug gpyw glyosw kwak","here is some sample text"
14334,-156.430371712022,"ewmw ug gypw glposw kwak","here is some sample text"
14335,-155.071692517935,"ewmw ur rypw rlposw kwak","here is some sample text"
14336,-155.071692517935,"ewmw ur rypw rlposw kwak","here is some sample text"
14337,-155.071692517935,"jwmw ur rypw rlposw kwak","here is some sample text"
14338,-155.071692517935,"jwew ur rypw rlposw kwak","here is some sample text"
14339,-153.188763661569,"jwew ar rypw rlposw kwuk","here is some sample text"
14340,-153.188763661569,"jwew ar rylw rplosw kwuk","here is some sample text"
14341,-180.218266945586,"awew jr rylw rplosw kwuk","here is some sample text"
14342,-180.218266945586,"awew gr rylw rplosw kwuk","here is some sample text"
14343,-180.218266945586,"awew gr rylw rplosw kwuk","here is some sample text"
14344,-180.218266945586,"awew gr rylw rslopw kwuk","here is some sample text"
14345,-180.218266945586,"awew gr rylw rslopw kwuk","here is some sample text"
14346,-180.218266945586,"acec gr rylc rslopc kcuk","here is some sample text"
14347,-180.218266945586,"acec gr rylc rslowc kcuk","here is some sample text"
14348,-180.218266945586,"aczc gr rylc rslowc kcuk","here is some sample text"
14349,-180.218266945586,"jczc gr rylc rslowc kcuk","here is some sample text"
14350,-180.218266945586,"jczc gu uylc uslowc kcrk","here is some sample text"
14351,-180.218266945586,"jczc gu uylc uslowc kcrk","here is some sample text"
14352,-180.218266945586,"jczc gu uylc usloic kcrk","here is some sample text"
14353,-180.218266945586,"jczc qu uylc usloic kcrk","here is some sample text"
14354,-180.218266945586,"jczc qu uylc usloic kcrk","here is some sample text"
14355,-180.218266945586,"jczc qu uyhc ushoic kcrk","here is some sample text"
14356,-180.218266945586,"eczc qu uyhc ushoic kcrk","here is some sample text"
14357,-180.218266945586,"eczc qv vyhc vshoic kcrk","here is some sample text"
14358,-180.218266945586,"eczc hv vyqc vsqoic kcrk","here is some sample text"
14359,-180.218266945586,"eczc hd dyqc dsqoic kcrk","here is some sample text"
14360,-180.218266945586,"oczc hd dyqc dsqeic kcrk","here is some sample text"
14361,-180.218266945586,"oczc dh hyqc hsqeic kcrk","here is some sample text"
14362,-180.218266945586,"oczc dh hyqc hsqeic kcrk","here is some sample text"
14363,-180.218266945586,"oczc dh hyqc hsqeic kcrk","here is some sample text"
14364,-151.032373885556,"oczc th hyqc hsqeic kcrk","here is some sample text"
14365,-151.032373885556,"kczc th hyqc hsqeic ocro","here is some sample text"
14366,-151.032373885556,"kczc th hyqc hsqeic ocro","here is some sample text"
14367,-151.032373885556,"kczc th hymc hsmeic ocro","here is some sample text"
14368,-151.032373885556,"eczc th hymc hsmkic ocro","here is some sample text"
14369,-151.032373885556,"eczc th hbmc hsmkic ocro","here is some sample text"
14370,-180.218266945586,"eczc tk kbmc ksmhic ocro","here is some sample text"
14371,-180.218266945586,"eczc ts sbmc skmhic ocro","here is some sample text"
14372,-180.218266945586,"eczc ts sbmc skmhic ocdo","here is some sample text"
14373,-180.218266945586,"eczc ts sbmc skmhic ocdo","here is some sample text"
14374,-180.218266945586,"eczc ts sbmc skmdic ocho","here is some sample text"
14375,-180.218266945586,"eczc ts sbmc skmdic ocho","here is some sample text"
14376,-180.218266945586,"eczc ts sbmc skmdic ocho","here is some sample text"
14377,-180.218266945586,"eyzy ts sbmy skmdiy oyho","here is some sample text"
14378,-180.218266945586,"eyzy ts sfmy skmdiy oyho","here is some sample text"
14379,-155.669198994807,"eyzy tu ufmy ukmdiy oyho","here is some sample text"
14380,-155.669198994807,"eyzy tu ufmy ukmdiy oyho","here is some sample text"
14381,-155.669198994807,"eyzy tu ufjy ukjdiy oyho","here is some sample text"
14382,-155.669198994807,"eyzy tu ufjy ukjdiy vyhv","here is some sample text"
14383,-155.669198994807,"eyzy tu ugjy ukjdiy vyhv","here is some sample text"
14384,-155.669198994807,"elzl tu ugjl ukjdil vlhv","here is some sample text"
14385,-155.669198994807,"elzl tu ugjl ukjdil vlhv","here is some sample text"
14386,-155.669198994807,"elzl tu ughl ukhdil vljv","here is some sample text"
14387,-155.669198994807,"elzl tu ujhl ukhdil vlgv","here is some sample text"
14388,-155.669198994807,"elzl tu ujhl ukhdfl vlgv","here is some sample text"
14389,-155.669198994807,"elzl tu ujhl ukhdql vlgv","here is some sample text"
14390,-155.669198994807,"elzl tu ujpl ukpdql vlgv","here is some sample text"
14391,-153.489364227616,"tlzl eu ujpl ukpdql vlgv","here is some sample text"
14392,-153.489364227616,"nlzl eu ujpl ukpdql vlgv","here is some sample text"
14393,-153.489364227616,"nlzl eu ujpl ukpdql vlgv","here is some sample text"
14394,-153.489364227616,"nlzl eu ujol ukodql vlgv","here is some sample text"
14395,-153.489364227616,"nlzl eu ujol ukovql dlgd","here is some sample text"
14396,-153.489364227616,"nlzl eu ujyl ukyvql dlgd","here is some sample text"
14397,-153.489364227616,"nlzl eu ujyl udyvql klgk","here is some sample text"
14398,-153.489364227616,"nlzl eu ujyl udyvql klgk","here is some sample text"
14399,-180.218266945586,"nlzl ew wjyl wdyvql klgk","here is some sample text"
14400,-180.218266945586,"nlzl ew wjyl wdybql klgk","here is some sample text"
14401,-180.218266945586,"nlzl ew wjyl wdybql klgk","here is some sample text"
14402,-180.218266945586,"nlzl ew wjyl wcybql klgk","here is some sample text"
14403,-152.122113660555,"nlzl em mjyl mcybql klgk","here is some sample text"
14404,-152.122113660555,"nlzl em mjyl mcybql klgk","here is some sample text"
14405,-180.218266945586,"nlzl wm mjyl mcybql klgk","here is some sample text"
14406,-180.218266945586,"nlzl dm mjyl mcybql klgk","here is some sample text"
14407,-180.218266945586,"ylzl dm mjnl mcnbql klgk","here is some sample text"
14408,-180.218266945586,"ylzl dm mjnl mcnbql klvk","here is some sample text"
14409,-180.218266945586,"klzl dm mjnl mcnbql ylvy","here is some sample text"
14410,-180.218266945586,"klzl dm mjrl mcrbql ylvy","here is some sample text"
14411,-180.218266945586,"klzl dm mjrl mcrbql ylvy","here is some sample text"
14412,-180.218266945586,"glzl dm mjrl mcrbql ylvy","here is some sample text"
14413,-155.500658903101,"glzl om mjrl mcrbql ylvy","here is some sample text"
14414,-155.500658903101,"glzl om mjrl mcrnql ylvy","here is some sample text"
14415,-180.218266945586,"glzl rm mjol mconql ylvy","here is some sample text"
14416,-180.218266945586,"klzl rm mjol mconql ylvy","here is some sample text"
14417,-180.218266945586,"klil rm mjol mconql ylvy","here is some sample text"
14418,-180.218266945586,"klil hm mjol mconql ylvy","here is some sample text"
14419,-180.218266945586,"klil hm mjol mconql ylvy","here is some sample text"
14420,-180.218266945586,"klil nm mjol mcohql ylvy","here is some sample text"
14421,-180.218266945586,"klel nm mjol mcohql ylvy","here is some sample text"
14422,-180.218266945586,"klel nz zjol zcohql ylvy","here is some sample text"
14423,-180.218266945586,"klel nz zjol zcohql ylvy","here is some sample text"
14424,-180.218266945586,"kcec nz zjoc zlohqc ycvy","here is some sample text"
14425,-180.218266945586,"kcec lz zjoc znohqc ycvy","here is some sample text"
14426,-180.218266945586,"kcec lz zjoc znohqc ycvy","here is some sample text"
14427,-180.218266945586,"kcec lz zjoc znohqc dcvd","here is some sample text"
14428,-180.218266945586,"kcec lz zjoc znohqc dcvd","here is some sample text"
14429,-180.218266945586,"kcec lz zjoc znohqc dcvd","here is some sample text"
14430,-180.218266945586,"kcec lz zjoc znohqc dcvd","here is some sample text"
14431,-180.218266945586,"kcec lz zjoc znohqc dcvd","here is some sample text"
14432,-180.218266945586,"kczc le ejoc enohqc dcvd","here is some sample text"
14433,-180.218266945586,"kizi le ejoi enohqi divd","here is some sample text"
14434,-180.218266945586,"kizi le ejyi enyhqi divd","here is some sample text"
14435,-180.218266945586,"kizi le ejyi enyhxi divd","here is some sample text"
14436,-180.218266945586,"jizi le ekyi enyhxi divd","here is some sample text"
14437,-180.218266945586,"jici le ekyi enyhxi divd","here is some sample text"
14438,-180.218266945586,"jici le ekhi enhyxi divd","here is some sample text"
14439,-180.218266945586,"jici ue ekhi enhyxi divd","here is some sample text"
14440,-180.218266945586,"jici ue ekhi enhyxi divd","here is some sample text"
14441,-180.218266945586,"jici ue ekhi enhyxi divd","here is some sample text"
14442,-180.218266945586,"jici ue ekhi eshyxi divd","here is some sample text"
14443,-180.218266945586,"jici xe ekhi eshyui divd","here is some sample text"
14444,-180.218266945586,"jscs xe ekhs eihyus dsvd","here is some sample text"
14445,-180.218266945586,"jscs xe ekhs elhyus dsvd","here is some sample text"
14446,-180.218266945586,"jscs xe ekhs edhyus lsvl","here is some sample text"
14447,-180.218266945586,"jsbs xe ekhs edhyus lsvl","here is some sample text"
14448,-180.218266945586,"jsbs xe evhs edhyus lskl","here is some sample text"
14449,-180.218266945586,"jsbs xe evhs edhyus lskl","here is some sample text"
14450,-180.218266945586,"jsbs xe evhs edhwus lskl","here is some sample text"
14451,-180.218266945586,"jyby xe evhy edhwuy lykl","here is some sample text"
14452,-180.218266945586,"jyvy xe ebhy edhwuy lykl","here is some sample text"
14453,-180.218266945586,"jyvy xe ebhy edhwuy ayka","here is some sample text"
14454,-180.218266945586,"jyvy xe ebhy edhwuy fykf","here is some sample text"
14455,-180.218266945586,"yjvj xe ebhj edhwuj fjkf","here is some sample text"
14456,-180.218266945586,"yjvj xe ehbj edbwuj fjkf","here is some sample text"
14457,-180.218266945586,"yjvj xe ehbj edbwuj fjkf","here is some sample text"
14458,-180.218266945586,"yjvj xe ehbj edbwuj fjkf","here is some sample text"
14459,-180.218266945586,"yjvj xe ehbj edbnuj fjkf","here is some sample text"
14460,-180.218266945586,"yjkj xe ehbj edbnuj fjvf","here is some sample text"
14461,-180.218266945586,"yjkj xz zhbj zdbnuj fjvf","here is some sample text"
14462,-180.218266945586,"yjkj xz zhtj zdtnuj fjvf","here is some sample text"
14463,-180.218266945586,"yjkj xz zhtj zdtnrj fjvf","here is some sample text"
14464,-180.218266945586,"yjkj xz zhtj zdtncj fjvf","here is some sample text"
14465,-180.218266945586,"yjkj xz zhtj zdtncj fjvf","here is some sample text"
14466,-180.218266945586,"yjkj xz zntj zdthcj fjvf","here is some sample text"
14467,-180.218266945586,"yjkj rz zntj zdthcj fjvf","here is some sample text"
14468,-180.218266945586,"yjkj rc cntj cdthzj fjvf","here is some sample text"
14469,-180.218266945586,"yjkj rc cntj cdthzj fjvf","here is some sample text"
14470,-180.218266945586,"yjkj rc cntj cdthzj fjvf","here is some sample text"
14471,-180.218266945586,"yjkj rc cntj cdthzj fjvf","here is some sample text"
14472,-180.218266945586,"yjkj rc cntj cdthzj fjvf","here is some sample text"
14473,-180.218266945586,"yjhj rc cntj cdtkzj fjvf","here is some sample text"
14474,-180.218266945586,"ybhb rc cntb cdtkzb fbvf","here is some sample text"
14475,-180.218266945586,"yghg rc cntg cdtkzg fgvf","here is some sample text"
14476,-180.218266945586,"yrhr gc cntr cdtkzr frvf","here is some sample text"
14477,-180.218266945586,"yrhr gc cntr cdtkzr frlf","here is some sample text"
14478,-180.218266945586,"yrhr gc cntr cdtkzr frlf","here is some sample text"
14479,-180.218266945586,"yrhr gc cntr cdtkzr frlf","here is some sample text"
14480,-180.218266945586,"yrhr gc cntr cdtkzr frlf","here is some sample text"
14481,-180.218266945586,"yrhr gc cnir cdikzr frlf","here is some sample text"
14482,-180.218266945586,"yrhr gc cnir cdikzr frlf","here is some sample text"
14483,-180.218266945586,"yoho gc cnio cdikzo folf","here is some sample text"
14484,-180.218266945586,"yoho gc cnio cdikzo qolq","here is some sample text"
14485,-180.218266945586,"yoho gc cnio cdikzo qolq","here is some sample text"
14486,-180.218266945586,"zoho gc cnio cdikyo qolq","here is some sample text"
14487,-152.800166624944,"zchc go onic odikyc qclq","here is some sample text"
14488,-152.800166624944,"zchc go onic oaikyc qclq","here is some sample text"
14489,-152.800166624944,"zchc go onic oqikyc acla","here is some sample text"
14490,-152.800166624944,"zchc go onic oqikyc acla","here is some sample text"
14491,-152.008114697486,"zchc do onic oqikyc acla","here is some sample text"
14492,-152.008114697486,"zchc do osic oqikyc acla","here is some sample text"
